x,y,z,anatomy
-0.05298399,-0.5181496,-0.2299907,Head
-0.05032431,-0.5199573,-0.2327511,Head
-0.04228418,-0.5317936,-0.2415998,Head
-0.04096158,-0.5336431,-0.2364196,Head
-0.04267413,-0.5345308,-0.2377198,Head
-0.03985758,-0.5305923,-0.2397389,Head
-0.03927319,-0.5288971,-0.2372257,Head
-0.04055217,-0.5323872,-0.2346621,Head
-0.04149437,-0.5338496,-0.2333726,Head
-0.04186147,-0.535068,-0.2338714,Head
-0.04283897,-0.5352378,-0.2353091,Head
-0.0421524,-0.5314785,-0.2334677,Head
-0.04153456,-0.527674,-0.2355187,Head
-0.04479964,-0.5274162,-0.2352695,Head
-0.04446036,-0.5312838,-0.2332919,Head
-0.04397807,-0.5331398,-0.232495,Head
-0.04254755,-0.5337901,-0.2321815,Head
-0.04617415,-0.5321704,-0.2345902,Head
-0.0472264,-0.5286173,-0.2371297,Head
-0.04781095,-0.5303121,-0.2396422,Head
-0.04658479,-0.5334251,-0.2363459,Head
-0.04532377,-0.5345271,-0.2344299,Head
-0.04484475,-0.5342063,-0.2328096,Head
-0.04498333,-0.534335,-0.2375422,Head
-0.04554942,-0.5315356,-0.2413499,Head
-0.04415867,-0.5354842,-0.2344995,Head
-0.04328153,-0.5352139,-0.232619,Head
-0.04723024,-0.5216223,-0.2445342,Head
-0.04192918,-0.5180273,-0.2445107,Head
-0.04465505,-0.5218377,-0.247452,Head
-0.04673666,-0.5185193,-0.2420414,Head
-0.04379487,-0.5185026,-0.2394286,Head
-0.03968457,-0.51736,-0.2400394,Head
-0.03748364,-0.52002,-0.2417673,Head
-0.03760296,-0.5206783,-0.24545,Head
-0.04091911,-0.5231398,-0.2468729,Head
-0.03782523,-0.5255687,-0.2433042,Head
-0.04116131,-0.5271611,-0.2458972,Head
-0.03702239,-0.5233485,-0.2397845,Head
-0.04013249,-0.5217717,-0.2373757,Head
-0.04462219,-0.5214658,-0.2370044,Head
-0.04795815,-0.5230581,-0.2395973,Head
-0.04876088,-0.5252782,-0.2431169,Head
-0.04565089,-0.5268551,-0.2455258,Head
-0.0382129,-0.5396544,-0.2557454,Head
-0.03702866,-0.5414663,-0.2505187,Head
-0.03867183,-0.5423972,-0.251877,Head
-0.03588386,-0.5383917,-0.2538021,Head
-0.03543063,-0.5366805,-0.2512728,Head
-0.03671275,-0.5401992,-0.2487501,Head
-0.03766349,-0.5416834,-0.2474922,Head
-0.03798255,-0.5429111,-0.2480015,Head
-0.0389042,-0.5431062,-0.2494725,Head
-0.03837615,-0.5393293,-0.2476143,Head
-0.03778038,-0.5355123,-0.2496485,Head
-0.04105768,-0.5353352,-0.249515,Head
-0.04069307,-0.5391917,-0.2475203,Head
-0.04019348,-0.5410346,-0.2467039,Head
-0.03875924,-0.5416491,-0.2463391,Head
-0.0423377,-0.5401216,-0.248877,Head
-0.04338709,-0.5365974,-0.251458,Head
-0.0438407,-0.5383083,-0.253987,Head
-0.04265507,-0.5413875,-0.2506441,Head
-0.04143549,-0.5424564,-0.2486829,Head
-0.04102197,-0.5421225,-0.2470472,Head
-0.04099021,-0.5422585,-0.2517815,Head
-0.04149057,-0.5394769,-0.2556116,Head
-0.04024528,-0.5433846,-0.2487096,Head
-0.03944195,-0.5430911,-0.2467999,Head
-0.04330211,-0.5296104,-0.2588698,Head
-0.03809537,-0.5258856,-0.2586654,Head
-0.04062108,-0.5297645,-0.2616947,Head
-0.04297331,-0.526494,-0.2563662,Head
-0.04012679,-0.5264026,-0.2536512,Head
-0.03602691,-0.5251594,-0.2541187,Head
-0.03370154,-0.5277658,-0.2557635,Head
-0.03367469,-0.5284299,-0.2594473,Head
-0.03687685,-0.5309736,-0.2609821,Head
-0.03385169,-0.5333224,-0.2573023,Head
-0.03705395,-0.534999,-0.2600086,Head
-0.03322853,-0.5310802,-0.2537601,Head
-0.03645961,-0.5295786,-0.2514649,Head
-0.04096583,-0.5293833,-0.2512526,Head
-0.04416809,-0.5310597,-0.253959,Head
-0.04479125,-0.5333019,-0.2575013,Head
-0.04156017,-0.5348036,-0.2597964,Head
-0.05802108,-0.5039307,-0.1845006,Head
-0.05665061,-0.5054122,-0.1792212,Head
-0.05851142,-0.5062426,-0.1803601,Head
-0.0553879,-0.5028082,-0.1828628,Head
-0.05457027,-0.500953,-0.1805517,Head
-0.05607315,-0.5040451,-0.177612,Head
-0.05710799,-0.5052804,-0.17615,Head
-0.0575967,-0.5064975,-0.1765128,Head
-0.05865514,-0.5067024,-0.1778874,Head
-0.05759301,-0.5028749,-0.1764494,Head
-0.05672217,-0.4993579,-0.1788839,Head
-0.06002248,-0.4987552,-0.1785322,Head
-0.05992502,-0.5024366,-0.1762024,Head
-0.05955482,-0.504249,-0.1752483,Head
-0.05813763,-0.5050061,-0.1749296,Head
-0.06178402,-0.5032654,-0.1773396,Head
-0.06265009,-0.4998771,-0.1801695,Head
-0.06346215,-0.5017317,-0.1824801,Head
-0.06235967,-0.5046309,-0.1789473,Head
-0.06110035,-0.5056697,-0.1769843,Head
-0.06053353,-0.5052487,-0.1754231,Head
-0.06084162,-0.5058028,-0.1801115,Head
-0.06131582,-0.5033274,-0.1841484,Head
-0.0599926,-0.5067401,-0.1770063,Head
-0.05901438,-0.5063846,-0.1751971,Head
-0.06231169,-0.4936354,-0.1882134,Head
-0.05661608,-0.4905984,-0.1887494,Head
-0.05980296,-0.4943761,-0.191196,Head
-0.06147389,-0.4903784,-0.1860558,Head
-0.05839449,-0.490411,-0.1835753,Head
-0.05413023,-0.4897442,-0.1844564,Head
-0.05216212,-0.4927589,-0.1860028,Head
-0.0524593,-0.493742,-0.1895966,Head
-0.05608859,-0.4959835,-0.190641,Head
-0.05302035,-0.498365,-0.1869778,Head
-0.05663857,-0.4998526,-0.1892697,Head
-0.05190104,-0.4959178,-0.1837253,Head
-0.05486675,-0.4938226,-0.1813604,Head
-0.05940818,-0.4930389,-0.1808436,Head
-0.06301598,-0.4945264,-0.1831354,Head
-0.06412486,-0.4969735,-0.1863878,Head
-0.06116956,-0.4990688,-0.1887528,Head
-0.05337859,-0.510772,-0.1989161,Head
-0.05238243,-0.5123474,-0.1935759,Head
-0.05401575,-0.5133027,-0.1949295,Head
-0.05106403,-0.5094738,-0.1969768,Head
-0.05064622,-0.5076494,-0.1945249,Head
-0.05209095,-0.5110013,-0.191865,Head
-0.05311931,-0.5123947,-0.1905604,Head
-0.05345048,-0.5136377,-0.1910162,Head
-0.05433764,-0.5138828,-0.1924997,Head
-0.05378592,-0.5100323,-0.1908189,Head
-0.05304332,-0.50634,-0.1930245,Head
-0.05634751,-0.5060713,-0.1929877,Head
-0.05612098,-0.50983,-0.1907939,Head
-0.05568055,-0.5116414,-0.1898734,Head
-0.05425952,-0.5122737,-0.1894401,Head
-0.0577498,-0.5107841,-0.192146,Head
-0.05865103,-0.5073694,-0.1949268,Head
-0.05905781,-0.5091935,-0.1973784,Head
-0.05803678,-0.5121292,-0.1938556,Head
-0.05689489,-0.5131286,-0.1918115,Head
-0.0565251,-0.5127233,-0.190184,Head
-0.05634632,-0.5130993,-0.194903,Head
-0.05667175,-0.5105032,-0.1988791,Head
-0.05571606,-0.5140874,-0.19176,Head
-0.05496168,-0.5137187,-0.1898465,Head
-0.05818222,-0.5007709,-0.2026727,Head
-0.05287528,-0.4971769,-0.202515,Head
-0.05540118,-0.5011373,-0.2054135,Head
-0.0578713,-0.4975415,-0.2003199,Head
-0.05509485,-0.4973865,-0.1975377,Head
-0.0509232,-0.4962754,-0.1979567,Head
-0.04857951,-0.4990211,-0.1994065,Head
-0.04845308,-0.4998713,-0.2030502,Head
-0.0516848,-0.5024054,-0.2045414,Head
-0.04880179,-0.5046426,-0.2006695,Head
-0.05198374,-0.5063702,-0.2033735,Head
-0.0482304,-0.5022411,-0.1972284,Head
-0.05153415,-0.500542,-0.1950984,Head
-0.05608227,-0.5002193,-0.1950169,Head
-0.05924404,-0.501947,-0.197721,Head
-0.05979525,-0.5043486,-0.2011622,Head
-0.05651169,-0.5060476,-0.203292,Head
-0.04944364,-0.5179712,-0.2126989,Head
-0.04864922,-0.5192389,-0.2072434,Head
-0.05020434,-0.5202975,-0.2086115,Head
-0.04724136,-0.5165253,-0.2107358,Head
-0.04694574,-0.5145642,-0.2083701,Head
-0.04844265,-0.5177974,-0.2055963,Head
-0.04949653,-0.5191393,-0.204263,Head
-0.04979377,-0.5204115,-0.2046648,Head
-0.05061259,-0.5207533,-0.2061695,Head
-0.05017083,-0.5168072,-0.2046765,Head
-0.04938917,-0.5132236,-0.2070448,Head
-0.05266535,-0.5130186,-0.2071624,Head
-0.05248675,-0.51665,-0.2047613,Head
-0.05206745,-0.5184009,-0.2037265,Head
-0.05066969,-0.518981,-0.2031999,Head
-0.05404343,-0.5177073,-0.2061281,Head
-0.05486801,-0.5144641,-0.2091251,Head
-0.05516399,-0.516425,-0.2114905,Head
-0.05425157,-0.5191476,-0.2077737,Head
-0.0531849,-0.5200138,-0.2056318,Head
-0.05288279,-0.5195146,-0.204014,Head
-0.05252183,-0.5201391,-0.2086949,Head
-0.0527202,-0.5177659,-0.2128161,Head
-0.05200688,-0.5209451,-0.2054788,Head
-0.0513356,-0.5204597,-0.2035573,Head
-0.05418275,-0.5082807,-0.2171903,Head
-0.04895949,-0.5045786,-0.2170015,Head
-0.0513127,-0.5087379,-0.2197874,Head
-0.05399318,-0.5049241,-0.2150032,Head
-0.05134258,-0.5045657,-0.2121175,Head
-0.04720568,-0.5033962,-0.2124188,Head
-0.0448018,-0.506169,-0.2136184,Head
-0.04452519,-0.50721,-0.2172031,Head
-0.04764203,-0.5098839,-0.2186912,Head
-0.04490959,-0.5118539,-0.2145851,Head
-0.04793436,-0.5137864,-0.2173246,Head
-0.04450915,-0.5092608,-0.211257,Head
-0.04787485,-0.5075155,-0.2093627,Head
-0.05238226,-0.5072788,-0.209491,Head
-0.05540697,-0.5092112,-0.2122306,Head
-0.05580734,-0.5118043,-0.2155587,Head
-0.05244171,-0.5135496,-0.2174529,Head
-0.07093175,-0.4823333,-0.139687,Head
-0.06946343,-0.4838153,-0.134408,Head
-0.0713786,-0.4846453,-0.1355466,Head
-0.06822052,-0.4812112,-0.1380496,Head
-0.06737792,-0.4793563,-0.1357389,Head
-0.06886756,-0.4824485,-0.132799,Head
-0.06989998,-0.4836836,-0.1313369,Head
-0.07039379,-0.4849005,-0.1316996,Head
-0.07149415,-0.4851052,-0.1330741,Head
-0.07042642,-0.4812781,-0.1316364,Head
-0.06958679,-0.4777613,-0.1340709,Head
-0.07298116,-0.4771584,-0.133719,Head
-0.07282309,-0.4808397,-0.1313892,Head
-0.07241188,-0.4826521,-0.1304351,Head
-0.07094474,-0.4834093,-0.1301166,Head
-0.07474063,-0.4816684,-0.1325264,Head
-0.07569508,-0.4782802,-0.1353562,Head
-0.07654034,-0.4801347,-0.1376668,Head
-0.07533886,-0.4830339,-0.134134,Head
-0.07400815,-0.4840726,-0.132171,Head
-0.07340934,-0.4836518,-0.1306099,Head
-0.07377763,-0.4842055,-0.135298,Head
-0.0743288,-0.4817301,-0.1393349,Head
-0.07285838,-0.485143,-0.132193,Head
-0.07183474,-0.4847876,-0.130384,Head
-0.07546246,-0.4720386,-0.1434003,Head
-0.06961171,-0.4690015,-0.1439365,Head
-0.07289081,-0.4727792,-0.1463828,Head
-0.07460174,-0.4687817,-0.1412429,Head
-0.07140404,-0.4688143,-0.1387625,Head
-0.06702202,-0.4681475,-0.1396437,Head
-0.06498879,-0.471162,-0.1411901,Head
-0.06531108,-0.4721449,-0.1447836,Head
-0.06904277,-0.4743863,-0.1458278,Head
-0.06584188,-0.4767679,-0.1421647,Head
-0.06956978,-0.4782554,-0.1444563,Head
-0.06468829,-0.4743209,-0.1389125,Head
-0.06773285,-0.4722258,-0.1365476,Head
-0.07240624,-0.4714423,-0.1360306,Head
-0.07613915,-0.4729296,-0.1383222,Head
-0.07729775,-0.4753765,-0.1415745,Head
-0.07424818,-0.4774717,-0.1439393,Head
-0.06670043,-0.4904923,-0.1530593,Head
-0.06576493,-0.4918029,-0.1476362,Head
-0.06741829,-0.4928122,-0.148956,Head
-0.06435775,-0.4891163,-0.1511648,Head
-0.06400131,-0.4871733,-0.1488042,Head
-0.06551554,-0.4903741,-0.1459926,Head
-0.06658589,-0.4916911,-0.1446295,Head
-0.06690389,-0.4929529,-0.1450251,Head
-0.06779172,-0.4932657,-0.1465033,Head
-0.06730456,-0.4893394,-0.145014,Head
-0.06653289,-0.48577,-0.1473961,Head
-0.06996315,-0.4854729,-0.1474062,Head
-0.06972772,-0.489117,-0.1450228,Head
-0.06926259,-0.4908831,-0.1440074,Head
-0.06778881,-0.4915041,-0.1435283,Head
-0.07138078,-0.4901251,-0.1463412,Head
-0.07230264,-0.4868486,-0.1493004,Head
-0.07265592,-0.4887912,-0.1516606,Head
-0.07162987,-0.4915527,-0.1479834,Head
-0.07046816,-0.4924565,-0.1458799,Head
-0.07011825,-0.4919723,-0.1442713,Head
-0.06984116,-0.4925886,-0.1489634,Head
-0.07012749,-0.4901949,-0.1530691,Head
-0.06923333,-0.4934211,-0.1457681,Head
-0.06849048,-0.4929621,-0.1438681,Head
-0.07170537,-0.4806559,-0.1573659,Head
-0.06621962,-0.4771022,-0.1573367,Head
-0.06874649,-0.4811834,-0.1600566,Head
-0.0714601,-0.4773144,-0.1551763,Head
-0.06863551,-0.4770414,-0.1523774,Head
-0.06430166,-0.4759869,-0.1528099,Head
-0.06181368,-0.4788211,-0.1540952,Head
-0.06158806,-0.4798558,-0.1576901,Head
-0.06488895,-0.4824358,-0.1590838,Head
-0.06196645,-0.4844972,-0.1550745,Head
-0.06518855,-0.4863337,-0.1577198,Head
-0.06147984,-0.4819291,-0.1517534,Head
-0.06496901,-0.4800977,-0.1497455,Head
-0.0696924,-0.4797344,-0.1497263,Head
-0.07290843,-0.4815708,-0.1523715,Head
-0.07338896,-0.4841388,-0.1556924,Head
-0.06990586,-0.4859704,-0.1577005,Head
-0.06118011,-0.4960019,-0.1693318,Head
-0.06042729,-0.49727,-0.163876,Head
-0.06198737,-0.4983285,-0.1652444,Head
-0.05896905,-0.4945562,-0.1673685,Head
-0.05875326,-0.4925953,-0.1650025,Head
-0.06027866,-0.4958287,-0.1622288,Head
-0.06135888,-0.4971707,-0.1608956,Head
-0.06162707,-0.4984427,-0.1612975,Head
-0.06244052,-0.4987844,-0.1628022,Head
-0.0621125,-0.4948385,-0.1613089,Head
-0.06134639,-0.4912548,-0.1636771,Head
-0.06474613,-0.4910497,-0.1637947,Head
-0.06451517,-0.4946812,-0.1613936,Head
-0.06405187,-0.4964322,-0.160359,Head
-0.06259723,-0.4970123,-0.1598324,Head
-0.06607307,-0.4957385,-0.1627606,Head
-0.06695016,-0.4924951,-0.1657577,Head
-0.06715892,-0.4944558,-0.1681234,Head
-0.06621952,-0.4971786,-0.1644065,Head
-0.06513157,-0.4980448,-0.1622645,Head
-0.06486121,-0.4975458,-0.1606466,Head
-0.06438787,-0.49817,-0.1653278,Head
-0.06457283,-0.4957966,-0.1694491,Head
-0.06389105,-0.4989762,-0.1621116,Head
-0.06324212,-0.498491,-0.1601899,Head
-0.06621031,-0.4863114,-0.1738232,Head
-0.06088529,-0.4826093,-0.1736345,Head
-0.06317465,-0.4867687,-0.1764205,Head
-0.06613686,-0.4829548,-0.171636,Head
-0.06346074,-0.4825965,-0.1687502,Head
-0.05918916,-0.481427,-0.1690516,Head
-0.056609,-0.4841997,-0.1702513,Head
-0.05622696,-0.4852408,-0.173836,Head
-0.05937041,-0.4879147,-0.1753242,Head
-0.05657858,-0.4898848,-0.1712179,Head
-0.0596193,-0.4918171,-0.1739576,Head
-0.05628444,-0.4872918,-0.1678896,Head
-0.0598574,-0.4855465,-0.1659953,Head
-0.06453755,-0.4853097,-0.1661236,Head
-0.06756496,-0.487242,-0.1688633,Head
-0.06784578,-0.489835,-0.1721916,Head
-0.06428613,-0.4915803,-0.174086,Head
-0.07799251,-0.467884,-0.1154019,Head
-0.07689723,-0.4691945,-0.1099788,Head
-0.07861539,-0.4702039,-0.1112988,Head
-0.07555655,-0.4665079,-0.1135073,Head
-0.07510197,-0.464565,-0.1111467,Head
-0.07657869,-0.4677658,-0.1083351,Head
-0.07762712,-0.4690829,-0.1069722,Head
-0.0779738,-0.4703447,-0.1073678,Head
-0.07891823,-0.4706575,-0.108846,Head
-0.07833616,-0.4667313,-0.1073563,Head
-0.07758891,-0.4631619,-0.1097383,Head
-0.08104105,-0.462865,-0.1097483,Head
-0.08077379,-0.4665092,-0.107365,Head
-0.08029248,-0.4682751,-0.1063499,Head
-0.07880035,-0.468896,-0.1058709,Head
-0.08249573,-0.4675173,-0.1086838,Head
-0.08348209,-0.4642408,-0.1116428,Head
-0.08394174,-0.4661834,-0.1140035,Head
-0.08281804,-0.4689448,-0.1103263,Head
-0.08158694,-0.4698486,-0.1082227,Head
-0.08117537,-0.4693644,-0.106614,Head
-0.0810568,-0.4699805,-0.1113063,Head
-0.08144973,-0.4675868,-0.1154119,Head
-0.08034882,-0.4708131,-0.1081109,Head
-0.07953395,-0.4703541,-0.1062108,Head
-0.08305698,-0.4580483,-0.1197084,Head
-0.07746658,-0.4544944,-0.1196792,Head
-0.0801603,-0.4585758,-0.1223989,Head
-0.08269076,-0.4547066,-0.1175188,Head
-0.07974347,-0.4544334,-0.1147199,Head
-0.07537097,-0.4533789,-0.1151525,Head
-0.07294367,-0.4562132,-0.1164379,Head
-0.07284051,-0.457248,-0.1200326,Head
-0.07624882,-0.459828,-0.1214262,Head
-0.07320407,-0.4618891,-0.117417,Head
-0.07655655,-0.4637257,-0.1200621,Head
-0.07258095,-0.459321,-0.1140961,Head
-0.07600613,-0.4574896,-0.112088,Head
-0.08075964,-0.4571263,-0.1120686,Head
-0.08412151,-0.458963,-0.114714,Head
-0.08475402,-0.4615312,-0.1180351,Head
-0.08131945,-0.4633626,-0.120043,Head
-0.0742802,-0.4742839,-0.1277129,Head
-0.07339344,-0.4755518,-0.1222572,Head
-0.07501402,-0.4766103,-0.1236255,Head
-0.07198256,-0.4728381,-0.1257496,Head
-0.07170707,-0.4708771,-0.1233836,Head
-0.07320198,-0.4741105,-0.12061,Head
-0.07426803,-0.4754525,-0.1192768,Head
-0.07455201,-0.4767246,-0.1196787,Head
-0.07541616,-0.4770662,-0.1211835,Head
-0.07504201,-0.4731204,-0.1196901,Head
-0.07430996,-0.4695367,-0.1220583,Head
-0.07777129,-0.4693316,-0.1221759,Head
-0.07748687,-0.4729632,-0.1197749,Head
-0.07699102,-0.4747142,-0.1187403,Head
-0.07549945,-0.4752943,-0.1182138,Head
-0.07910992,-0.4740204,-0.1211419,Head
-0.08007114,-0.470777,-0.1241389,Head
-0.08034883,-0.4727377,-0.1265045,Head
-0.07930385,-0.4754605,-0.1227877,Head
-0.07814135,-0.4763268,-0.1206457,Head
-0.07782297,-0.4758278,-0.1190279,Head
-0.07746136,-0.4764519,-0.123709,Head
-0.07774374,-0.4740785,-0.1278302,Head
-0.07687554,-0.4772581,-0.1204928,Head
-0.07616609,-0.4767729,-0.1185712,Head
-0.0794813,-0.4645934,-0.1322045,Head
-0.07402504,-0.4608913,-0.1320158,Head
-0.07644216,-0.4650508,-0.1348018,Head
-0.0793388,-0.4612367,-0.1300173,Head
-0.07653829,-0.4608783,-0.1271314,Head
-0.07218599,-0.4597088,-0.1274328,Head
-0.06959819,-0.4624817,-0.1286325,Head
-0.06928934,-0.4635229,-0.1322173,Head
-0.07253774,-0.4661968,-0.1337056,Head
-0.06961152,-0.4681668,-0.1295992,Head
-0.07277326,-0.4700992,-0.1323389,Head
-0.0692346,-0.4655737,-0.1262707,Head
-0.07281946,-0.4638284,-0.1243764,Head
-0.07758516,-0.4635915,-0.1245048,Head
-0.0807508,-0.4655238,-0.1272445,Head
-0.08113162,-0.4681169,-0.1305729,Head
-0.07754287,-0.4698623,-0.1324672,Head
-0.03646273,-0.6662723,-0.1338974,Head
-0.03496796,-0.6623513,-0.138082,Head
-0.03388254,-0.66427,-0.1336944,Head
-0.03675767,-0.6637419,-0.1382583,Head
-0.03679606,-0.6617563,-0.140112,Head
-0.03577393,-0.6604529,-0.1406809,Head
-0.03532387,-0.6596033,-0.1397693,Head
-0.03440363,-0.66031,-0.1377442,Head
-0.03306793,-0.661335,-0.1332842,Head
-0.03584874,-0.6587632,-0.1374166,Head
-0.03515035,-0.659113,-0.1328714,Head
-0.03626648,-0.6584423,-0.1402828,Head
-0.03762534,-0.6583743,-0.1394624,Head
-0.03807884,-0.6583597,-0.1372601,Head
-0.03836446,-0.6585367,-0.132663,Head
-0.03986949,-0.6597489,-0.1374359,Head
-0.04094487,-0.6605386,-0.1328658,Head
-0.03850242,-0.6589875,-0.140313,Head
-0.03909837,-0.660526,-0.1398047,Head
-0.04043476,-0.6617886,-0.1377731,Head
-0.04175971,-0.6634733,-0.1332757,Head
-0.03898871,-0.6633369,-0.1381013,Head
-0.03967705,-0.6656955,-0.1336887,Head
-0.03800987,-0.6609981,-0.1407111,Head
-0.03704466,-0.6592769,-0.1414096,Head
-0.04099604,-0.6642014,-0.1232653,Head
-0.03550822,-0.6630185,-0.1201813,Head
-0.04019087,-0.6606549,-0.1215738,Head
-0.03860337,-0.6671077,-0.1222548,Head
-0.03491997,-0.6674301,-0.123777,Head
-0.03139672,-0.6653333,-0.1222705,Head
-0.03103577,-0.6617489,-0.123287,Head
-0.03298422,-0.6588805,-0.1215895,Head
-0.03711186,-0.6585202,-0.1227754,Head
-0.03177347,-0.6655073,-0.1275994,Head
-0.03533295,-0.6682773,-0.1278136,Head
-0.03065252,-0.6614441,-0.1271578,Head
-0.03353022,-0.6583654,-0.1267076,Head
-0.03796807,-0.6575645,-0.126476,Head
-0.04152754,-0.6603345,-0.1266902,Head
-0.04264849,-0.6643977,-0.1271316,Head
-0.03977079,-0.6674763,-0.1275819,Head
-0.02957713,-0.6801573,-0.1372733,Head
-0.02817786,-0.6764264,-0.1416603,Head
-0.02730409,-0.6778156,-0.1370324,Head
-0.02975075,-0.6780555,-0.1418623,Head
-0.02985373,-0.6762516,-0.1438912,Head
-0.02895268,-0.6748732,-0.1444878,Head
-0.02870726,-0.6738989,-0.1436242,Head
-0.02791269,-0.6743068,-0.141468,Head
-0.02691211,-0.6747736,-0.1368305,Head
-0.02956726,-0.672947,-0.1414171,Head
-0.02928948,-0.6728263,-0.1368153,Head
-0.02973281,-0.6729214,-0.1443264,Head
-0.0311647,-0.6729703,-0.1436397,Head
-0.03183486,-0.6728365,-0.1414975,Head
-0.03255522,-0.6726734,-0.1369477,Head
-0.03340878,-0.6744642,-0.1416994,Head
-0.03482836,-0.6750149,-0.1371886,Head
-0.03186748,-0.6737637,-0.144503,Head
-0.03231207,-0.6753218,-0.1439066,Head
-0.03367496,-0.6765825,-0.1418915,Head
-0.03522043,-0.6780565,-0.1373905,Head
-0.03201937,-0.6779435,-0.1419426,Head
-0.03284296,-0.6800041,-0.1374057,Head
-0.03108735,-0.6757155,-0.1446643,Head
-0.03028234,-0.6739429,-0.1454339,Head
-0.03537852,-0.6778525,-0.1273283,Head
-0.03042167,-0.6756923,-0.1238954,Head
-0.03520178,-0.6741036,-0.1259142,Head
-0.03275134,-0.680317,-0.1258401,Head
-0.02892305,-0.6802635,-0.1269925,Head
-0.02586222,-0.6775948,-0.1253842,Head
-0.02585704,-0.67409,-0.1266983,Head
-0.02831266,-0.6713814,-0.1254583,Head
-0.03231262,-0.671679,-0.127034,Head
-0.02567761,-0.6782538,-0.1306851,Head
-0.0288188,-0.6814865,-0.1309517,Head
-0.02512911,-0.6740541,-0.1305313,Head
-0.02840327,-0.6713651,-0.1306303,Head
-0.03290728,-0.6711535,-0.1308695,Head
-0.03604835,-0.6743862,-0.1311361,Head
-0.03659673,-0.6785858,-0.1312899,Head
-0.0333227,-0.6812748,-0.1311909,Head
-0.0241039,-0.6949,-0.1342917,Head
-0.02307479,-0.6911,-0.1387216,Head
-0.02197637,-0.6924197,-0.1341212,Head
-0.02454746,-0.692825,-0.1388748,Head
-0.02482468,-0.6910364,-0.140901,Head
-0.02403046,-0.6896058,-0.1415255,Head
-0.02382089,-0.6886158,-0.1406704,Head
-0.02293777,-0.6889675,-0.1385389,Head
-0.02177047,-0.6893587,-0.1339334,Head
-0.02467212,-0.6877142,-0.138439,Head
-0.02426384,-0.6875643,-0.1338478,Head
-0.02492644,-0.6877064,-0.141342,Head
-0.02633103,-0.6878433,-0.1406123,Head
-0.02694345,-0.6877463,-0.138451,Head
-0.02753511,-0.6876169,-0.1338816,Head
-0.02841735,-0.6894699,-0.138604,Head
-0.02966292,-0.6900969,-0.134052,Head
-0.02700824,-0.6886814,-0.1414534,Head
-0.02733593,-0.6902628,-0.1408428,Head
-0.02855562,-0.6916012,-0.1387865,Head
-0.0298691,-0.6931576,-0.1342397,Head
-0.02682003,-0.6928557,-0.1388866,Head
-0.02737545,-0.6949522,-0.1343254,Head
-0.02611226,-0.6905808,-0.1416369,Head
-0.02544378,-0.6887631,-0.1424316,Head
-0.02973604,-0.6929379,-0.124177,Head
-0.02482315,-0.6904622,-0.1208972,Head
-0.02975234,-0.6891816,-0.1227715,Head
-0.02691566,-0.6952289,-0.1227672,Head
-0.02313473,-0.6949385,-0.1240351,Head
-0.02020027,-0.6920789,-0.1225221,Head
-0.02045475,-0.6885841,-0.1238382,Head
-0.02303694,-0.6860315,-0.1225264,Head
-0.02705617,-0.6865835,-0.1239801,Head
-0.02013476,-0.6927387,-0.1278257,Head
-0.02307341,-0.6961626,-0.1279948,Head
-0.01984661,-0.6885126,-0.1276915,Head
-0.02328464,-0.6860345,-0.1276934,Head
-0.02779823,-0.6861064,-0.1277964,Head
-0.03073676,-0.6895303,-0.1279655,Head
-0.03102478,-0.6937563,-0.1280996,Head
-0.02758688,-0.6962345,-0.1280978,Head
-0.02179873,-0.7083745,-0.1251996,Head
-0.01964957,-0.7116711,-0.1291204,Head
-0.01897836,-0.7106656,-0.1237898,Head
-0.02308748,-0.7091929,-0.1291223,Head
-0.02193179,-0.7085941,-0.1352624,Head
-0.01943814,-0.7103888,-0.135348,Head
-0.01616659,-0.7103366,-0.1353143,Head
-0.01513611,-0.7115992,-0.1290174,Head
-0.01519743,-0.7103751,-0.1250577,Head
-0.01911886,-0.7020201,-0.1250027,Head
-0.02279945,-0.7049669,-0.1289881,Head
-0.02181503,-0.7046182,-0.1237941,Head
-0.01986092,-0.7015429,-0.128819,Head
-0.0195978,-0.7030535,-0.1349042,Head
-0.02172561,-0.7055334,-0.1350746,Head
-0.01251744,-0.7040207,-0.1248608,Head
-0.01534733,-0.7014711,-0.1287161,Head
-0.01509963,-0.7014681,-0.123549,Head
-0.0119093,-0.7039492,-0.1287142,Head
-0.01383316,-0.7047952,-0.1349561,Head
-0.01632653,-0.7030009,-0.1348704,Head
-0.01219746,-0.7081753,-0.1288483,Head
-0.01226296,-0.7075155,-0.1235447,Head
-0.01403906,-0.7078562,-0.1351438,Head
-0.01688584,-0.7058988,-0.1219198,Head
-0.01688737,-0.7064731,-0.1419237,Head
-0.01750647,-0.7041997,-0.1434543,Head
-0.01609315,-0.7050424,-0.1425482,Head
-0.01817495,-0.7060174,-0.1426595,Head
-0.01939862,-0.7056993,-0.1418654,Head
-0.01907093,-0.704118,-0.142476,Head
-0.01839372,-0.7032799,-0.1416349,Head
-0.01698913,-0.703143,-0.1423647,Head
-0.01588358,-0.7040523,-0.1416931,Head
-0.01888272,-0.7082923,-0.1399093,Head
-0.02061832,-0.7070377,-0.1398091,Head
-0.01661015,-0.7082615,-0.1398975,Head
-0.02048005,-0.7049065,-0.1396267,Head
-0.01900614,-0.7031828,-0.1394736,Head
-0.01673481,-0.7031507,-0.1394617,Head
